R4-01003|d:\6\恋爱小程序\apps\client\src\pages\heart-signals\index.vue|73|H|P3|魔法数字：setInterval 裸数字 30000ms（倒计时刷新）（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
R4-01004|d:\6\恋爱小程序\apps\client\src\pages\circles\post-topic.vue|308|H|P3|魔法数字：setTimeout 裸数字 800ms（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
R4-01005|d:\6\恋爱小程序\apps\client\src\pages\circles\post-topic.vue|345|H|P3|魔法数字：setTimeout 裸数字 800ms（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
R4-01006|d:\6\恋爱小程序\apps\client\src\pages\chat\video-call.vue|260|H|P3|魔法数字：setTimeout 裸数字 1000ms（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
R4-01007|d:\6\恋爱小程序\apps\client\src\utils\debounce.ts|28|H|P3|魔法数字：防抖默认 delay 裸数字 300ms（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
R4-01008|d:\6\恋爱小程序\apps\client\src\utils\debounce.ts|73|H|P3|魔法数字：节流默认 delay 裸数字 300ms（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
R4-01009|d:\6\恋爱小程序\apps\client\src\utils\debounce.ts|139|H|P3|魔法数字：按钮防抖默认 delay 裸数字 800ms（未抽常量/token）|同一时间语义散落各处，改动需全局排查且无自解释性|抽取为命名常量（如 TOAST_DURATION_MS）统一维护|open|batch-4|
R4-02165|d:\6\恋爱小程序\apps\client\src\components\common\AvatarFrame.vue|100|D|P3|<style>硬编码色值 rgba(0, 0, 0, 0.18) 未走 design token（box-shadow: 0 2rpx 10rpx rgba(0, 0, 0, 0.18);）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--s-*) |open|batch-4|
R4-02166|d:\6\恋爱小程序\apps\client\src\components\common\LockScreen.vue|138|D|P3|<style>硬编码色值 rgba(63, 207, 142, 0.18) 未走 design token（radial-gradient(ellipse at 20% 20%, rgba(63, 207, 142, ）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 design token |open|batch-4|
R4-02167|d:\6\恋爱小程序\apps\client\src\components\common\LockScreen.vue|139|D|P3|<style>硬编码色值 rgba(249, 168, 196, 0.2) 未走 design token（radial-gradient(ellipse at 80% 30%, rgba(249, 168, 196,）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 design token |open|batch-4|
R4-02168|d:\6\恋爱小程序\apps\client\src\components\common\LockScreen.vue|140|D|P3|<style>硬编码色值 rgba(124, 217, 166, 0.15) 未走 design token（radial-gradient(ellipse at 50% 80%, rgba(124, 217, 166,）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 design token |open|batch-4|
R4-02169|d:\6\恋爱小程序\apps\client\src\components\common\LockScreen.vue|141|D|P3|<style>硬编码色值 rgba(244, 114, 182, 0.12) 未走 design token（radial-gradient(ellipse at 15% 70%, rgba(244, 114, 182,）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 design token |open|batch-4|
R4-02170|d:\6\恋爱小程序\apps\client\src\components\common\SafeImage.vue|201|D|P3|<style>硬编码色值 rgba(0, 0, 0, 0.06) 未走 design token（rgba(0, 0, 0, 0.06) 25%,）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 design token |open|batch-4|
R4-02171|d:\6\恋爱小程序\apps\client\src\components\common\SafeImage.vue|202|D|P3|<style>硬编码色值 rgba(0, 0, 0, 0.1) 未走 design token（rgba(0, 0, 0, 0.1) 37%,）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 design token |open|batch-4|
R4-02172|d:\6\恋爱小程序\apps\client\src\components\common\SafeImage.vue|203|D|P3|<style>硬编码色值 rgba(0, 0, 0, 0.06) 未走 design token（rgba(0, 0, 0, 0.06) 63%）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 design token |open|batch-4|
R4-02173|d:\6\恋爱小程序\apps\client\src\components\discover\CardSwiper.vue|1502|D|P3|<style>硬编码色值 rgba(15, 23, 42, 0.55) 未走 design token（background: rgba(15, 23, 42, 0.55);）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-bg-*) （如 --c-bg-container/--c-bg-surface）|open|batch-4|
R4-02174|d:\6\恋爱小程序\apps\client\src\components\discover\CardSwiper.vue|1503|D|P3|<style>硬编码色值 rgba(255, 255, 255, 0.25) 未走 design token（border: 1rpx solid rgba(255, 255, 255, 0.25);）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-border-*) （如 --c-border-default）|open|batch-4|
R4-02175|d:\6\恋爱小程序\apps\client\src\components\discover\CardSwiper.vue|1517|D|P3|<style>硬编码色值 #ffffff 未走 design token（color: #ffffff;）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-text-*) （如 --c-text-primary/--c-text-secondary）|open|batch-4|
R4-02176|d:\6\恋爱小程序\apps\client\src\components\discover\CardSwiper.vue|1534|D|P3|<style>硬编码色值 rgba(255, 255, 255, 0.92) 未走 design token（border: 10rpx solid rgba(255, 255, 255, 0.92);）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-border-*) （如 --c-border-default）|open|batch-4|
R4-02177|d:\6\恋爱小程序\apps\client\src\components\discover\CardSwiper.vue|1535|D|P3|<style>硬编码色值 rgba(0, 0, 0, 0.18) 未走 design token（box-shadow: 0 12rpx 40rpx rgba(0, 0, 0, 0.18);）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--s-*) |open|batch-4|
R4-02178|d:\6\恋爱小程序\apps\client\src\components\discover\CardSwiper.vue|1854|D|P3|<style>硬编码色值 rgba(0, 0, 0, 0.45) rgba(0, 0, 0, 0.15) 未走 design token（background: linear-gradient(to bottom, rgba(0, 0, 0, 0.）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-bg-*) （如 --c-bg-container/--c-bg-surface）|open|batch-4|
R4-02179|d:\6\恋爱小程序\apps\client\src\components\discover\CardSwiper.vue|1860|D|P3|<style>硬编码色值 rgba(255, 255, 255, 0.92) 未走 design token（color: rgba(255, 255, 255, 0.92);）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-text-*) （如 --c-text-primary/--c-text-secondary）|open|batch-4|
R4-02180|d:\6\恋爱小程序\apps\client\src\components\discover\CardSwiper.vue|1861|D|P3|<style>硬编码色值 rgba(0, 0, 0, 0.4) 未走 design token（text-shadow: 0 1rpx 6rpx rgba(0, 0, 0, 0.4);）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--s-*) |open|batch-4|
R4-02181|d:\6\恋爱小程序\apps\client\src\components\discover\CardSwiper.vue|1870|D|P3|<style>硬编码色值 #2dd4bf #14b8a6 未走 design token（background: linear-gradient(135deg, #2dd4bf 0%, #14b8a6）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-bg-*) （如 --c-bg-container/--c-bg-surface）|open|batch-4|
R4-02182|d:\6\恋爱小程序\apps\client\src\components\discover\CardSwiper.vue|1871|D|P3|<style>硬编码色值 rgba(0, 0, 0, 0.25) 未走 design token（box-shadow: 0 2rpx 10rpx rgba(0, 0, 0, 0.25);）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--s-*) |open|batch-4|
R4-02183|d:\6\恋爱小程序\apps\client\src\components\discover\CardSwiper.vue|1881|D|P3|<style>硬编码色值 #ffffff 未走 design token（color: #ffffff;）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-text-*) （如 --c-text-primary/--c-text-secondary）|open|batch-4|
R4-02184|d:\6\恋爱小程序\apps\client\src\components\discover\CardSwiper.vue|1886|D|P3|<style>硬编码色值 rgba(255, 255, 255, 0.9) 未走 design token（color: rgba(255, 255, 255, 0.9);）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-text-*) （如 --c-text-primary/--c-text-secondary）|open|batch-4|
R4-02185|d:\6\恋爱小程序\apps\client\src\components\discover\CardSwiper.vue|1895|D|P3|<style>硬编码色值 rgba(255, 255, 255, 0.18) 未走 design token（background: rgba(255, 255, 255, 0.18);）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-bg-*) （如 --c-bg-container/--c-bg-surface）|open|batch-4|
R4-02186|d:\6\恋爱小程序\apps\client\src\components\discover\CardSwiper.vue|1896|D|P3|<style>硬编码色值 rgba(255, 255, 255, 0.25) 未走 design token（border: 1rpx solid rgba(255, 255, 255, 0.25);）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-border-*) （如 --c-border-default）|open|batch-4|
R4-02187|d:\6\恋爱小程序\apps\client\src\components\discover\CardSwiper.vue|1928|D|P3|<style>硬编码色值 #4ade80 未走 design token（background: #4ade80;）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-bg-*) （如 --c-bg-container/--c-bg-surface）|open|batch-4|
R4-02188|d:\6\恋爱小程序\apps\client\src\components\discover\CardSwiper.vue|1984|D|P3|<style>硬编码色值 rgba(255, 255, 255, 0.88) 未走 design token（background: rgba(255, 255, 255, 0.88);）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-bg-*) （如 --c-bg-container/--c-bg-surface）|open|batch-4|
R4-02189|d:\6\恋爱小程序\apps\client\src\components\discover\CardSwiper.vue|1985|D|P3|<style>硬编码色值 #334155 未走 design token（color: #334155;）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-text-*) （如 --c-text-primary/--c-text-secondary）|open|batch-4|
R4-02190|d:\6\恋爱小程序\apps\client\src\components\discover\CardSwiper.vue|2012|D|P3|<style>硬编码色值 #ffffff 未走 design token（color: #ffffff;）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-text-*) （如 --c-text-primary/--c-text-secondary）|open|batch-4|
R4-02191|d:\6\恋爱小程序\apps\client\src\components\discover\CardSwiper.vue|2020|D|P3|<style>硬编码色值 rgba(255, 255, 255, 0.72) 未走 design token（background: rgba(255, 255, 255, 0.72);）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-bg-*) （如 --c-bg-container/--c-bg-surface）|open|batch-4|
R4-02192|d:\6\恋爱小程序\apps\client\src\components\discover\CardSwiper.vue|2021|D|P3|<style>硬编码色值 rgba(255, 255, 255, 0.4) 未走 design token（border-color: rgba(255, 255, 255, 0.4);）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-border-*) （如 --c-border-default）|open|batch-4|
R4-02193|d:\6\恋爱小程序\apps\client\src\components\discover\CardSwiper.vue|2054|D|P3|<style>硬编码色值 rgba(255, 255, 255, 0.14) 未走 design token（background: rgba(255, 255, 255, 0.14);）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-bg-*) （如 --c-bg-container/--c-bg-surface）|open|batch-4|
R4-02194|d:\6\恋爱小程序\apps\client\src\components\discover\CardSwiper.vue|2055|D|P3|<style>硬编码色值 rgba(255, 255, 255, 0.22) 未走 design token（border: 1rpx solid rgba(255, 255, 255, 0.22);）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-border-*) （如 --c-border-default）|open|batch-4|
R4-02195|d:\6\恋爱小程序\apps\client\src\components\discover\CardSwiper.vue|2059|D|P3|<style>硬编码色值 rgba(255, 255, 255, 0.24) 未走 design token（background: rgba(255, 255, 255, 0.24);）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-bg-*) （如 --c-bg-container/--c-bg-surface）|open|batch-4|
R4-02196|d:\6\恋爱小程序\apps\client\src\components\discover\CardSwiper.vue|2124|D|P3|<style>硬编码色值 rgba(255, 255, 255, 0.92) 未走 design token（background: rgba(255, 255, 255, 0.92);）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-bg-*) （如 --c-bg-container/--c-bg-surface）|open|batch-4|
R4-02197|d:\6\恋爱小程序\apps\client\src\components\discover\CardSwiper.vue|2125|D|P3|<style>硬编码色值 #334155 未走 design token（color: #334155;）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-text-*) （如 --c-text-primary/--c-text-secondary）|open|batch-4|
R4-02198|d:\6\恋爱小程序\apps\client\src\components\discover\CardSwiper.vue|2128|D|P3|<style>硬编码色值 rgba(255, 255, 255, 0.6) 未走 design token（border: 1rpx solid rgba(255, 255, 255, 0.6);）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-border-*) （如 --c-border-default）|open|batch-4|
R4-02199|d:\6\恋爱小程序\apps\client\src\components\discover\CardSwiper.vue|2174|D|P3|<style>硬编码色值 rgba(0, 0, 0, 0.12) 未走 design token（box-shadow: 0 4rpx 16rpx rgba(0, 0, 0, 0.12);）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--s-*) |open|batch-4|
R4-02200|d:\6\恋爱小程序\apps\client\src\components\discover\CardSwiper.vue|2179|D|P3|<style>硬编码色值 rgba(0, 0, 0, 0.08) 未走 design token（box-shadow: 0 2rpx 8rpx rgba(0, 0, 0, 0.08);）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--s-*) |open|batch-4|
R4-02201|d:\6\恋爱小程序\apps\client\src\components\discover\CardSwiper.vue|2193|D|P3|<style>硬编码色值 rgba(63, 207, 142, 0.4) 未走 design token（box-shadow: 0 8rpx 28rpx rgba(63, 207, 142, 0.4);）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--s-*) |open|batch-4|
R4-02202|d:\6\恋爱小程序\apps\client\src\components\discover\CardSwiper.vue|2194|D|P3|<style>硬编码色值 rgba(255, 255, 255, 0.85) 未走 design token（border: 3rpx solid rgba(255, 255, 255, 0.85);）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-border-*) （如 --c-border-default）|open|batch-4|
R4-02203|d:\6\恋爱小程序\apps\client\src\components\discover\CardSwiper.vue|2213|D|P3|<style>硬编码色值 #ffffff 未走 design token（color: #ffffff;）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-text-*) （如 --c-text-primary/--c-text-secondary）|open|batch-4|
R4-02204|d:\6\恋爱小程序\apps\client\src\components\discover\CardSwiper.vue|2223|D|P3|<style>硬编码色值 rgba(244, 63, 94, 0.35) 未走 design token（box-shadow: 0 4rpx 20rpx rgba(244, 63, 94, 0.35);）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--s-*) |open|batch-4|
R4-02205|d:\6\恋爱小程序\apps\client\src\components\discover\CardSwiper.vue|2238|D|P3|<style>硬编码色值 rgba(15, 23, 42, 0.55) 未走 design token（background: rgba(15, 23, 42, 0.55);）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-bg-*) （如 --c-bg-container/--c-bg-surface）|open|batch-4|
R4-02206|d:\6\恋爱小程序\apps\client\src\components\discover\CardSwiper.vue|2249|D|P3|<style>硬编码色值 #ffffff 未走 design token（background: #ffffff;）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-bg-*) （如 --c-bg-container/--c-bg-surface）|open|batch-4|
R4-02207|d:\6\恋爱小程序\apps\client\src\components\discover\CardSwiper.vue|2320|D|P3|<style>硬编码色值 #ffffff 未走 design token（color: #ffffff;）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-text-*) （如 --c-text-primary/--c-text-secondary）|open|batch-4|
R4-02208|d:\6\恋爱小程序\apps\client\src\components\discover\CheckinPopup.vue|193|D|P3|<style>硬编码色值 rgba(15, 23, 42, 0.16) 未走 design token（box-shadow: 0 16rpx 48rpx rgba(15, 23, 42, 0.16);）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--s-*) |open|batch-4|
R4-02209|d:\6\恋爱小程序\apps\client\src\components\discover\QuickFilterSheet.vue|196|D|P3|<style>硬编码色值 rgba(15, 23, 42, 0.5) 未走 design token（background: rgba(15, 23, 42, 0.5);）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-bg-*) （如 --c-bg-container/--c-bg-surface）|open|batch-4|
R4-02210|d:\6\恋爱小程序\apps\client\src\components\discover\QuickFilterSheet.vue|204|D|P3|<style>硬编码色值 #ffffff 未走 design token（background: #ffffff;）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-bg-*) （如 --c-bg-container/--c-bg-surface）|open|batch-4|
R4-02211|d:\6\恋爱小程序\apps\client\src\components\discover\QuickFilterSheet.vue|272|D|P3|<style>硬编码色值 #ffffff 未走 design token（color: #ffffff;）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-text-*) （如 --c-text-primary/--c-text-secondary）|open|batch-4|
R4-02212|d:\6\恋爱小程序\apps\client\src\components\discover\QuickFilterSheet.vue|388|D|P3|<style>硬编码色值 #ffffff 未走 design token（color: #ffffff;）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-text-*) （如 --c-text-primary/--c-text-secondary）|open|batch-4|
R4-02213|d:\6\恋爱小程序\apps\client\src\components\home\HomeBanner.vue|184|D|P3|<style>硬编码色值 rgba(0, 0, 0, 0) 未走 design token（rgba(0, 0, 0, 0) 40%,）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 design token |open|batch-4|
R4-02214|d:\6\恋爱小程序\apps\client\src\components\home\HomeBanner.vue|185|D|P3|<style>硬编码色值 rgba(0, 0, 0, 0.55) 未走 design token（rgba(0, 0, 0, 0.55) 100%）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 design token |open|batch-4|
R4-02215|d:\6\恋爱小程序\apps\client\src\components\home\HomeBanner.vue|208|D|P3|<style>硬编码色值 rgba(0, 0, 0, 0.35) 未走 design token（text-shadow: 0 2rpx 8rpx rgba(0, 0, 0, 0.35);）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--s-*) |open|batch-4|
R4-02216|d:\6\恋爱小程序\apps\client\src\components\home\HomeBanner.vue|216|D|P3|<style>硬编码色值 rgba(0, 0, 0, 0.35) 未走 design token（text-shadow: 0 1rpx 4rpx rgba(0, 0, 0, 0.35);）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--s-*) |open|batch-4|
R4-02217|d:\6\恋爱小程序\apps\client\src\components\login\LoginLogo.vue|72|D|P3|<style>硬编码色值 rgba(0, 0, 0, 0.25) 未走 design token（text-shadow: 0 2rpx 12rpx rgba(0, 0, 0, 0.25);）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--s-*) |open|batch-4|
R4-02218|d:\6\恋爱小程序\apps\client\src\components\village\ChannelComposerBar.vue|88|D|P3|<style>硬编码色值 rgba(0, 0, 0, 0.04) 未走 design token（box-shadow: 0 -8rpx 24rpx rgba(0, 0, 0, 0.04);）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--s-*) |open|batch-4|
R4-02219|d:\6\恋爱小程序\apps\client\src\components\village\HotTopicsSection.vue|198|D|P3|<style>硬编码色值 rgba(0, 0, 0, 0.55) rgba(0, 0, 0, 0) 未走 design token（background: linear-gradient(to top, rgba(0, 0, 0, 0.55)）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-bg-*) （如 --c-bg-container/--c-bg-surface）|open|batch-4|
R4-02220|d:\6\恋爱小程序\apps\client\src\components\village\HotTopicsSection.vue|207|D|P3|<style>硬编码色值 #ffffff 未走 design token（color: #ffffff;）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-text-*) （如 --c-text-primary/--c-text-secondary）|open|batch-4|
R4-02221|d:\6\恋爱小程序\apps\client\src\components\village\HotTopicsSection.vue|212|D|P3|<style>硬编码色值 rgba(255, 255, 255, 0.85) 未走 design token（color: rgba(255, 255, 255, 0.85);）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-text-*) （如 --c-text-primary/--c-text-secondary）|open|batch-4|
R4-02222|d:\6\恋爱小程序\apps\client\src\components\village\PostCard.vue|480|D|P3|<style>硬编码色值 rgba(0, 0, 0, 0.45) 未走 design token（background: rgba(0, 0, 0, 0.45);）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-bg-*) （如 --c-bg-container/--c-bg-surface）|open|batch-4|
R4-02223|d:\6\恋爱小程序\apps\client\src\pages\activities\detail.vue|580|D|P3|<style>硬编码色值 rgba(0, 0, 0, 0.06) 未走 design token（box-shadow: 0 -4rpx 20rpx rgba(0, 0, 0, 0.06);）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--s-*) |open|batch-4|
R4-02224|d:\6\恋爱小程序\apps\client\src\pages\campus\index.vue|377|D|P3|<style>SCSS 变量未映射 CSS token 未走 design token（background: $white;）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-bg-*) （如 --c-bg-container/--c-bg-surface）|open|batch-4|
R4-02225|d:\6\恋爱小程序\apps\client\src\pages\campus\index.vue|481|D|P3|<style>SCSS 变量未映射 CSS token 未走 design token（background: $white;）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-bg-*) （如 --c-bg-container/--c-bg-surface）|open|batch-4|
R4-02226|d:\6\恋爱小程序\apps\client\src\pages\campus\post-topic.vue|398|D|P3|<style>SCSS 变量未映射 CSS token 未走 design token（background: $white;）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-bg-*) （如 --c-bg-container/--c-bg-surface）|open|batch-4|
R4-02227|d:\6\恋爱小程序\apps\client\src\pages\campus\post-topic.vue|454|D|P3|<style>SCSS 变量未映射 CSS token 未走 design token（background: $white;）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-bg-*) （如 --c-bg-container/--c-bg-surface）|open|batch-4|
R4-02228|d:\6\恋爱小程序\apps\client\src\pages\campus\post-topic.vue|473|D|P3|<style>SCSS 变量未映射 CSS token 未走 design token（background: $white;）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-bg-*) （如 --c-bg-container/--c-bg-surface）|open|batch-4|
R4-02229|d:\6\恋爱小程序\apps\client\src\pages\campus\post-topic.vue|479|D|P3|<style>SCSS 变量未映射 CSS token 未走 design token（background: $white;）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-bg-*) （如 --c-bg-container/--c-bg-surface）|open|batch-4|
R4-02230|d:\6\恋爱小程序\apps\client\src\pages\campus\post-topic.vue|501|D|P3|<style>SCSS 变量未映射 CSS token 未走 design token（background: $white;）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-bg-*) （如 --c-bg-container/--c-bg-surface）|open|batch-4|
R4-02231|d:\6\恋爱小程序\apps\client\src\pages\campus\post-topic.vue|519|D|P3|<style>SCSS 变量未映射 CSS token 未走 design token（background: $white;）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-bg-*) （如 --c-bg-container/--c-bg-surface）|open|batch-4|
R4-02232|d:\6\恋爱小程序\apps\client\src\pages\campus\post-topic.vue|528|D|P3|<style>SCSS 变量未映射 CSS token 未走 design token（background: $white;）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-bg-*) （如 --c-bg-container/--c-bg-surface）|open|batch-4|
R4-02233|d:\6\恋爱小程序\apps\client\src\pages\campus\topic-detail.vue|381|D|P3|<style>SCSS 变量未映射 CSS token 未走 design token（background: $white;）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-bg-*) （如 --c-bg-container/--c-bg-surface）|open|batch-4|
R4-02234|d:\6\恋爱小程序\apps\client\src\pages\campus\topic-detail.vue|444|D|P3|<style>SCSS 变量未映射 CSS token 未走 design token（background: $white;）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-bg-*) （如 --c-bg-container/--c-bg-surface）|open|batch-4|
R4-02235|d:\6\恋爱小程序\apps\client\src\pages\campus\topic-detail.vue|469|D|P3|<style>SCSS 变量未映射 CSS token 未走 design token（background: $white;）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-bg-*) （如 --c-bg-container/--c-bg-surface）|open|batch-4|
R4-02236|d:\6\恋爱小程序\apps\client\src\pages\campus\topic-detail.vue|654|D|P3|<style>SCSS 变量未映射 CSS token 未走 design token（background: $white;）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-bg-*) （如 --c-bg-container/--c-bg-surface）|open|batch-4|
R4-02237|d:\6\恋爱小程序\apps\client\src\pages\campus\topic-detail.vue|674|D|P3|<style>SCSS 变量未映射 CSS token 未走 design token（background: $white;）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-bg-*) （如 --c-bg-container/--c-bg-surface）|open|batch-4|
R4-02238|d:\6\恋爱小程序\apps\client\src\pages\chat\index.vue|478|D|P3|<style>硬编码色值 rgba(255, 255, 255, 0.9) 未走 design token（background: rgba(255, 255, 255, 0.9);）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-bg-*) （如 --c-bg-container/--c-bg-surface）|open|batch-4|
R4-02239|d:\6\恋爱小程序\apps\client\src\pages\chat\index.vue|482|D|P3|<style>硬编码色值 rgba(15, 23, 42, 0.12) 未走 design token（box-shadow: 0 2rpx 8rpx rgba(15, 23, 42, 0.12);）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--s-*) |open|batch-4|
R4-02240|d:\6\恋爱小程序\apps\client\src\pages\circles\post-topic.vue|732|D|P3|<style>SCSS 变量未映射 CSS token 未走 design token（background: $white;）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-bg-*) （如 --c-bg-container/--c-bg-surface）|open|batch-4|
R4-02241|d:\6\恋爱小程序\apps\client\src\pages\circles\post-topic.vue|751|D|P3|<style>SCSS 变量未映射 CSS token 未走 design token（background: $white;）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-bg-*) （如 --c-bg-container/--c-bg-surface）|open|batch-4|
R4-02242|d:\6\恋爱小程序\apps\client\src\pages\circles\post-topic.vue|757|D|P3|<style>SCSS 变量未映射 CSS token 未走 design token（background: $white;）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-bg-*) （如 --c-bg-container/--c-bg-surface）|open|batch-4|
R4-02243|d:\6\恋爱小程序\apps\client\src\pages\circles\post-topic.vue|779|D|P3|<style>SCSS 变量未映射 CSS token 未走 design token（background: $white;）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-bg-*) （如 --c-bg-container/--c-bg-surface）|open|batch-4|
R4-02244|d:\6\恋爱小程序\apps\client\src\pages\circles\post-topic.vue|797|D|P3|<style>SCSS 变量未映射 CSS token 未走 design token（background: $white;）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-bg-*) （如 --c-bg-container/--c-bg-surface）|open|batch-4|
R4-02245|d:\6\恋爱小程序\apps\client\src\pages\circles\post-topic.vue|883|D|P3|<style>SCSS 变量未映射 CSS token 未走 design token（background: $white;）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-bg-*) （如 --c-bg-container/--c-bg-surface）|open|batch-4|
R4-02246|d:\6\恋爱小程序\apps\client\src\pages\circles\post-topic.vue|941|D|P3|<style>SCSS 变量未映射 CSS token 未走 design token（background: $white;）|主题/品牌色调整需逐文件改，暗色模式不能适配|改用 var(--c-bg-*) （如 --c-bg-container/--c-bg-surface）|open|batch-4|
