R4-01050|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\auth\RealAuthService.java|339|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(LocalDateTime now = LocalDateTime.now()|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01051|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\auth\RealAuthService.java|465|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(user.setCreatedAt(java.time.LocalDateT)|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01052|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\auth\RealAuthService.java|466|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(user.setUpdatedAt(java.time.LocalDateT)|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01053|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\auth\RealAuthService.java|552|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(user.setCreatedAt(LocalDateTime.now()))|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01054|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\auth\RealAuthService.java|553|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(user.setUpdatedAt(LocalDateTime.now()))|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01055|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\auth\RealAuthService.java|773|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(user.setUpdatedAt(LocalDateTime.now()))|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01056|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminAuditLogService.java|56|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(auditLog.setCreatedAt(LocalDateTime.no)|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01057|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminAccountController.java|117|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(admin.setUpdatedAt(LocalDateTime.now())|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01058|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminActivityController.java|254|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(activity.setUpdatedAt(LocalDateTime.no)|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01059|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminActivityController.java|432|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(activity.setUpdatedAt(LocalDateTime.no)|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01060|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminNotifyConfigController.java|89|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(LocalDateTime now = LocalDateTime.now()|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01061|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminPromoCodeController.java|238|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(String filename = "promo_codes_" + Dat)|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01062|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminDictController.java|137|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(LocalDateTime now = LocalDateTime.now()|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01063|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminDictController.java|182|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(dict.setUpdatedAt(LocalDateTime.now()))|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01064|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminDictController.java|237|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(LocalDateTime now = LocalDateTime.now()|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01065|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminDictController.java|278|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(item.setUpdatedAt(LocalDateTime.now()))|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01066|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\config\SensitiveWordFilter.java|165|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(userId, scene, java.time.LocalDateTime)|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01067|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminMenuController.java|150|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(LocalDateTime now = LocalDateTime.now()|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01068|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminMenuController.java|196|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(menu.setUpdatedAt(LocalDateTime.now()))|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01069|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminPostController.java|167|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(post.setAuditedAt(LocalDateTime.now()))|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01070|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminPostController.java|168|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(post.setUpdatedAt(LocalDateTime.now()))|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01071|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminPostController.java|212|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(post.setUpdatedAt(LocalDateTime.now()))|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01072|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminReportController.java|192|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(report.setHandledAt(LocalDateTime.now()|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01073|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminSchoolController.java|146|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(LocalDateTime now = LocalDateTime.now()|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01074|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminSchoolController.java|194|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(school.setUpdatedAt(LocalDateTime.now()|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01075|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminSchoolController.java|224|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(school.setUpdatedAt(LocalDateTime.now()|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01076|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminRoleController.java|132|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(LocalDateTime now = LocalDateTime.now()|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01077|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminRoleController.java|169|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(role.setUpdatedAt(LocalDateTime.now()))|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01078|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminShopController.java|145|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(LocalDateTime now = LocalDateTime.now()|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01079|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminShopController.java|200|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(item.setUpdatedAt(LocalDateTime.now()))|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01080|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminShopController.java|225|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(item.setUpdatedAt(LocalDateTime.now()))|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01081|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminShopController.java|250|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(item.setUpdatedAt(LocalDateTime.now()))|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01082|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminSensitiveWordController.java|119|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(entity.setCreatedAt(LocalDateTime.now()|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01083|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\config\JwtTokenProvider.java|113|B|P2|Instant.now() 未显式指定 ZoneId（JVM 默认时区）(Instant now = Instant.now();)|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01084|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\config\JwtTokenProvider.java|176|B|P2|Instant.now() 未显式指定 ZoneId（JVM 默认时区）(long remainingMs = expiration.toEpochM)|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01085|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\config\JwtTokenProvider.java|306|B|P2|Instant.now() 未显式指定 ZoneId（JVM 默认时区）(long remainingMs = expiration.toEpochM)|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01086|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\config\JwtTokenProvider.java|417|B|P2|Instant.now() 未显式指定 ZoneId（JVM 默认时区）(if (expiration == null 或 expiration.i)|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01087|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminUserController.java|135|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(LocalDateTime now = LocalDateTime.now()|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01088|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminUserController.java|205|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(LocalDateTime now = LocalDateTime.now()|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01089|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminUserController.java|405|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(user.setUpdatedAt(LocalDateTime.now()))|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01090|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminUserController.java|471|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(user.setUpdatedAt(LocalDateTime.now()))|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01091|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\wallet\WalletServiceImpl.java|151|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(wallet.setUpdatedAt(LocalDateTime.now()|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01092|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\wallet\WalletServiceImpl.java|224|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(wallet.setUpdatedAt(LocalDateTime.now()|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01093|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\wallet\WalletServiceImpl.java|301|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(LocalDateTime now = LocalDateTime.now()|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01094|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\wallet\WalletServiceImpl.java|344|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(LocalDateTime now = LocalDateTime.now()|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01095|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminVillagePostController.java|220|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(post.setAuditedAt(LocalDateTime.now()))|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01096|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminVillagePostController.java|221|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(post.setUpdatedAt(LocalDateTime.now()))|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01097|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminVillagePostController.java|288|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(post.setUpdatedAt(LocalDateTime.now()))|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01098|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminVillagePostController.java|323|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(post.setUpdatedAt(LocalDateTime.now()))|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01099|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\report\ReportController.java|74|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(LocalDateTime dayStart = LocalDateTime)|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01100|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\report\ReportController.java|88|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(report.setCreatedAt(LocalDateTime.now()|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01101|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\wallet\WalletController.java|202|B|P2|LocalDate.now() 未显式指定 ZoneId（JVM 默认时区）(String dateKey = LocalDate.now().forma)|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01102|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\report\ErrorReportController.java|69|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(report.setCreatedAt(LocalDateTime.now()|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01103|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\wallet\MockWalletServiceImpl.java|126|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(orderId, relatedType, relatedId, remar)|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01104|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\SensitiveWordImportService.java|211|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(LocalDateTime now = LocalDateTime.now()|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01105|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\RealAdminStatsService.java|88|B|P2|LocalDate.now() 未显式指定 ZoneId（JVM 默认时区）(LocalDateTime startOfToday = LocalDate)|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01106|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\RealAdminStatsService.java|147|B|P2|LocalDate.now() 未显式指定 ZoneId（JVM 默认时区）(LocalDateTime startOfToday = LocalDate)|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01107|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\RealAdminStatsService.java|179|B|P2|LocalDate.now() 未显式指定 ZoneId（JVM 默认时区）(LocalDateTime from = LocalDate.now().a)|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01108|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\RealAdminStatsService.java|180|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(LocalDateTime to = LocalDateTime.now())|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01109|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\RealAdminMatchConfigService.java|92|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(LocalDateTime now = LocalDateTime.now()|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01110|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\RealAdminMatchConfigService.java|153|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(LocalDateTime now = LocalDateTime.now()|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01111|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\vip\PromoCodeService.java|155|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(usage.setUsedAt(LocalDateTime.now());)|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01112|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\vip\PromoCodeService.java|204|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(LocalDateTime now = LocalDateTime.now()|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01113|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\RealAdminConfigService.java|126|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(config.setUpdatedAt(LocalDateTime.now()|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01114|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\RealAdminConfigService.java|183|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(rule.setUpdatedAt(LocalDateTime.now()))|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01115|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\RealAdminConfigService.java|212|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(sw.setUpdatedAt(LocalDateTime.now());)|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01116|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\profile\ProfileVisitorController.java|195|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(LocalDateTime.now().format(FORMATTER)))|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01117|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\profile\ProfileVisitorController.java|205|B|P2|LocalDate.now() 未显式指定 ZoneId（JVM 默认时区）(LocalDate today = LocalDate.now();)|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01118|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\profile\ProfileVisitorController.java|220|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(LocalDateTime.now().format(FORMATTER))|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01119|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\profile\ProfileVisitorController.java|225|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(ProfileVisitor record = new ProfileVis)|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01120|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\discover\RealDailyQuestionService.java|76|B|P2|now() 未显式指定 ZoneId（JVM 默认时区）(key = "#userId + ':' + T(java.time.Loc)|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01121|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\discover\RealDailyQuestionService.java|78|B|P2|LocalDate.now() 未显式指定 ZoneId（JVM 默认时区）(LocalDate today = LocalDate.now();)|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01122|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\discover\RealDailyQuestionService.java|125|B|P2|now() 未显式指定 ZoneId（JVM 默认时区）(key = "#userId + ':' + T(java.time.Loc)|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
R4-01123|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\discover\RealDailyQuestionService.java|151|B|P2|LocalDateTime.now() 未显式指定 ZoneId（JVM 默认时区）(LocalDateTime now = LocalDateTime.now()|JVM 时区与 DB Asia/Shanghai 不一致时，时间戳/窗口判断错位|统一时钟源（Clock/ZoneId），或至少注释声明时区契约|open|batch-2|
