R2-00194|api|apps/api/src/main/java/com/campuslove/api/campus/CampusController.java|163|MEDIUM|listReplies 同样全量加载内存分页|同上|同上
R2-00195|api|apps/api/src/main/java/com/campuslove/api/campus/CampusController.java|245|MEDIUM|resolveSchoolId 使用 campusName.hashCode() 作业务 ID,哈希不稳定且可碰撞|话题归属可能错乱、跨 JVM 不一致|用真实 schoolId/主键
R2-00196|api|apps/api/src/main/java/com/campuslove/api/campus/RealCampusCertificationService.java|83|LOW|重新提交认证覆盖旧记录,旧学生证文件未删除|文件堆积|删除旧文件
R2-00197|api|apps/api/src/main/java/com/campuslove/api/campus/RealCampusCertificationService.java|65|LOW|studentIdCardUrl 无格式/归属校验(可传任意 URL)|脏数据|校验
R2-00198|api|apps/api/src/main/java/com/campuslove/api/campus/CampusController.java|227|LOW|认证提交 studentIdCardUrl 无长度限制|超长 URL|@Size
R2-00199|api|apps/api/src/main/java/com/campuslove/api/growth/RealCheckInService.java|420|MEDIUM|补签配额 usedCount 读-改-写非原子,并发补签不同日期可超配额|配额绕过|原子 INCR 或行锁
R2-00200|api|apps/api/src/main/java/com/campuslove/api/growth/RealCheckInService.java|385|LOW|补签扣费(积分)与配额扣减无原子一致性(未见积分事务),部分失败状态不一致|补签计费漂移|同一事务
R2-00201|api|apps/api/src/main/java/com/campuslove/api/growth/RealCheckInService.java|546|MEDIUM|getHotTopicCount 取全站前 20 帖再内存过滤"今日",老帖占位导致今日计数为 0|统计语义错误|SQL 按日过滤
R2-00202|api|apps/api/src/main/java/com/campuslove/api/growth/RealCheckInService.java|210|LOW|重复签到路径仍执行 2 次统计查询|小性能|缓存
R2-00203|api|apps/api/src/main/java/com/campuslove/api/growth/RealCheckInService.java|666|LOW|calculateTotalExtraQuota 基于"连续天数"而非累计签到天数计算配额|配额语义偏差|按累计
R2-00204|api|apps/api/src/main/java/com/campuslove/api/growth/RealPushSummaryService.java|140|MEDIUM|每帖 2 次查询(countByPostId + 全部评论再内存过滤),用户帖子多时 N×2 查询|推送摘要生成慢|SQL 聚合
R2-00205|api|apps/api/src/main/java/com/campuslove/api/growth/RealPushSummaryService.java|126|LOW|访客/喜欢全量加载后内存过滤 24h|小放大|时间过滤下推
R2-00206|api|apps/api/src/main/java/com/campuslove/api/growth/RealPushSummaryService.java|111|LOW|摘要"今日已生成"依赖查询判断,并发生成重复|重复推送|唯一约束
R2-00207|api|apps/api/src/main/java/com/campuslove/api/growth/RealAppConfigService.java|(未展开)|LOW|App 配置服务默认值实现,与 DB 配置未打通|功能未闭环|接入 DB
R2-00208|api|apps/api/src/main/java/com/campuslove/api/growth/CheckInController.java|35|LOW|checkIn 无 @RateLimit(依赖幂等+Redis 锁)|可接受|无
R2-00209|api|apps/api/src/main/java/com/campuslove/api/home/RealHomeService.java|79|MEDIUM|getDashboard 聚合 5+ 子服务(推荐/签到/每日一问/活动/帖子),无缓存无并行|首页接口慢且 DB 压力大|并行化+缓存
R2-00210|api|apps/api/src/main/java/com/campuslove/api/home/RealHomeService.java|258|LOW|热门帖子按全局点赞取前 3,可能长期不变|首页内容固化|时间窗加权
R2-00211|api|apps/api/src/main/java/com/campuslove/api/village/VillageController.java|127|LOW|getPostDetail 未认证可访问(依赖全局 authenticated)|可接受|无
R2-00212|api|apps/api/src/main/java/com/campuslove/api/discover/ActivityController.java|49|LOW|活动列表 campusName 无长度校验|弱校验|@Size
R2-00213|api|apps/api/src/main/java/com/campuslove/api/report/ReportController.java|59|LOW|举报无每日限额/重复举报检查,可无限骚扰审核队列|审核资源滥用|限额+去重
R2-00214|api|apps/api/src/main/java/com/campuslove/api/chat/VideoCallService.java|47|MEDIUM|RINGING_TIMEOUT_SEC 定义后无定时任务执行超时,未接听通话永久 RINGING|状态泄漏|补超时任务(带分布式锁)
R2-00215|api|apps/api/src/main/java/com/campuslove/api/chat/VideoCallService.java|51|MEDIUM|MAX_CALL_DURATION_SEC 仅用于计算展示时长,不触发自动挂断|超长通话状态滞留|定时强制结束
R2-00216|api|apps/api/src/main/java/com/campuslove/api/chat/VideoCallController.java|58|MEDIUM|startCall 无 @RateLimit、无双方关系校验,任意用户可轰炸任意用户呼叫|骚扰+记录堆积|限流+关系校验
R2-00217|api|apps/api/src/main/java/com/campuslove/api/chat/VideoCallService.java|228|LOW|getRecords 无分页全量通话记录|列表膨胀|分页
R2-00218|api|apps/api/src/main/java/com/campuslove/api/ai/AiVideoController.java|57|MEDIUM|AI 生成接口无 @RateLimit/配额/计费控制,登录用户可无限调用付费上游|成本被刷爆|按用户配额+限流
R2-00219|api|apps/api/src/main/java/com/campuslove/api/ai/AiVideoController.java|59|LOW|请求体 Map 无字段与大小限制,可传任意参数透传上游|滥用|Schema 校验
R2-00220|api|apps/api/src/main/java/com/campuslove/api/ai/RealAiVideoService.java|222|LOW|上游响应非 JSON 时"原样透传",可能泄露上游内部错误信息|信息泄露边缘|脱敏
R2-00221|api|apps/api/src/main/java/com/campuslove/api/auth/WeChatClient.java|145|LOW|fallback 日志记录完整 code(临时凭证)|凭证泄露边缘|脱敏
R2-00222|api|apps/api/src/main/java/com/campuslove/api/auth/RealAuthService.java|463|LOW|历史明文密码 equals 比较(非 constant-time)+自动迁移|时序攻击边缘/技术债|一次性迁移后移除
R2-00223|api|apps/api/src/main/java/com/campuslove/api/auth/RealAuthService.java|579|LOW|openid SHA-256 无盐(与第三方登录重复实现)|字典攻击风险|统一 KDF
R2-00224|api|apps/api/src/main/java/com/campuslove/api/auth/RealAuthService.java|251|LOW|findOrCreateUserForWechatLogin 公开方法+重试 2 次,唯一约束冲突重试逻辑 OK|无
R2-00225|api|apps/api/src/main/java/com/campuslove/api/auth/AuthController.java|99|LOW|wechat-login 旧路径保留与 /auth/wechat 重复|重复端点|迁移后删除
R2-00226|api|apps/api/src/main/java/com/campuslove/api/auth/AuthController.java|304|LOW|AdminLoginRequest 无密码长度上限,超大密码触发 BCrypt 高 CPU|DoS 边缘|@Size(max=128)
R2-00227|api|apps/api/src/main/java/com/campuslove/api/ratelimit/RateLimitAspect.java|152|MEDIUM|限流键基于 request.remoteAddr,未取 X-Forwarded-For;反向代理后全站共享代理 IP 或被代理池绕过;本地内存桶多实例不共享|限流失效/误伤|统一网关 IP+Redis 桶
R2-00228|api|apps/api/src/main/java/com/campuslove/api/ratelimit/RateLimitBucketRegistry.java|117|LOW|桶清理无分布式锁(本地内存,可容忍)|多实例各自清理|可接受
R2-00229|api|apps/api/src/main/java/com/campuslove/api/common/IdempotentInterceptor.java|96|LOW|Idempotency-Key 无长度上限,超长头生成超长 Redis key|资源滥用|@Size 校验头
R2-00230|api|apps/api/src/main/java/com/campuslove/api/common/IdempotentInterceptor.java|133|LOW|幂等 key 在业务失败后仍占位至 TTL,用户无法重试(需换 key)|可用性|失败删除 key
R2-00231|api|apps/api/src/main/java/com/campuslove/api/common/Idempotent.java|19|LOW|默认 TTL 24h 过长,写失败场景 24h 内无法重试|可用性|缩短默认
R2-00232|api|apps/api/src/main/java/com/campuslove/api/config/GlobalExceptionHandler.java|151|LOW|余额不足响应体回显 userId/金额/余额,虽属本人数据但放大攻击面|信息冗余|精简
R2-00233|api|apps/api/src/main/java/com/campuslove/api/config/GlobalExceptionHandler.java|90|LOW|校验错误消息含字段名与默认消息,可被用于探测字段结构|低风险|可接受
R2-00234|api|apps/api/src/main/java/com/campuslove/api/mq/MessageProducer.java|87|MEDIUM|MQ 不可用时消息静默丢弃(仅日志),事件表补偿未实现(注释自认 FIN-00046)|通知/匹配事件丢失|outbox 模式
R2-00235|api|apps/api/src/main/java/com/campuslove/api/mq/MatchEventConsumer.java|98|MEDIUM|消费异常全部吞掉不重投,消息丢失|通知丢失|重试+死信
R2-00236|api|apps/api/src/main/java/com/campuslove/api/mq/MatchEventConsumer.java|116|LOW|match 事件处理非幂等,重复投递产生重复通知|重复通知|幂等键
R2-00237|api|apps/api/src/main/java/com/campuslove/api/search/UserIndexSyncListener.java|54|LOW|ES 索引同步为桩实现(仅日志),认证通过后搜索索引不同步|功能未完成|接入 ES
R2-00238|api|apps/api/src/main/java/com/campuslove/api/clientconfig/RealConfigService.java|142|LOW|客户端配置全部为硬编码默认值,未接 DB/CMS(注释自认)|运营无法配置|接 DB+缓存
R2-00239|api|apps/api/src/main/java/com/campuslove/api/village/VillageQueryService.java|449|LOW|getSimilarAuthors 候选池固定 200 用户,用户量增长后新用户不可见|推荐覆盖不足|动态分页
R2-00240|api|apps/api/src/main/java/com/campuslove/api/village/VillageQueryService.java|443|LOW|followedUserIds 全量加载关注列表|关注量大时内存|分页
R2-00241|api|apps/api/src/main/java/com/campuslove/api/village/PostTagController.java|49|LOW|getPostsByTag 返回 List 无分页元数据|前端无法翻页|返回 Page
R2-00242|api|apps/api/src/main/java/com/campuslove/api/village/PostTagController.java|51|LOW|tagName 无长度/存在性校验|弱校验|@Size
R2-00243|api|apps/api/src/main/java/com/campuslove/api/chat/ChatRedPacketController.java|(未逐行)|LOW|聊天红包控制器与 VipRedPacketController 职责重叠|重复入口|收敛
R2-00244|api|apps/api/src/main/java/com/campuslove/api/chat/InteractionEventController.java|(未逐行)|LOW|互动事件端点与 NotificationController 功能重叠|重复|收敛
R2-00245|api|apps/api/src/main/java/com/campuslove/api/admin/AdminAuditLogService.java|49|LOW|审计异步线程池满时(队列溢出)审计丢失无告警|审计缺口|有界队列+告警
R2-00246|api|apps/api/src/main/java/com/campuslove/api/debug/ErrorSimulationController.java|19|LOW|debug 控制器 @Profile("mock") 保护 OK|无
R2-00247|api|apps/api/src/main/java/com/campuslove/api/debug/MatchDebugController.java|19|LOW|同上|无
R2-00248|api|apps/api/src/main/resources/application-db.yml|65|MEDIUM|Flyway 管理员初始化 ADMIN_OPENID 默认 admin-default-openid-change-me,未配置时公开占位 openid 入库|默认凭据风险(配合密码哈希默认值)|强制配置
R2-00249|api|apps/api/src/main/resources/application-db.yml|81|MEDIUM|admin_password_hash 含硬编码默认 BCrypt 哈希,虽注释称无已知明文,但属"默认凭据"反模式|一旦被破解即为默认后门|启动强制校验非默认值
R2-00250|api|apps/api/src/main/resources/application-db.yml|97|LOW|RabbitMQ 默认 guest/guest 凭据|内网凭据默认值|强制配置
R2-00251|api|apps/api/src/main/resources/application-db.yml|52|LOW|Redis 连接池 max-wait 默认 -1 无限等待,连接耗尽时线程永久阻塞|故障时线程堆积|设正数
R2-00252|api|apps/api/src/main/resources/application.yml|188|LOW|JWT_SECRET 默认空(启动校验兜底),依赖 JwtConfig.validateSecret|配置依赖运行时校验,OK|无
R2-00253|api|apps/api/src/main/resources/application.yml|174|LOW|CORS 默认空,生产未配置时同源限制(安全但前端跨域失败)|部署需显式配置|文档
R2-00254|api|apps/api/src/main/java/com/campuslove/api/config/JwtConfig.java|(未逐行)|LOW|JWT 24h 有效期无 refresh token 轮换策略|长生命周期 token|缩短+刷新
R2-00255|api|apps/api/src/main/java/com/campuslove/api/chat/MockTempChatService.java|94|LOW|mock 实现消息预览逻辑与 real 不一致|行为漂移|可接受(mock)
R2-00256|api|apps/api/src/main/java/com/campuslove/api/match/MockMatchService.java|(未逐行)|LOW|mock 匹配服务状态机与 real 漂移|联调误导|对齐
R2-00257|api|apps/api/src/main/java/com/campuslove/api/growth/MockCheckInService.java|(未逐行)|LOW|mock 签到无 Redis 锁/DB 约束,行为与 real 不同|联调误导|可接受
R2-00258|api|apps/api/src/main/java/com/campuslove/api/monitor/PaymentMetrics.java|101|LOW|recordRedPacketSent 注释掉的埋点代码残留|死代码|清理
R2-00259|api|apps/api/src/main/java/com/campuslove/api/monitor/MatchMetrics.java|120|LOW|推荐耗时 Timer 在缓存命中路径不记录|监控盲区|可接受
R2-00260|api|apps/api/src/main/java/com/campuslove/api/config/AsyncConfig.java|(未逐行)|LOW|@Async 默认线程池队列 200,满时任务拒绝|异步任务丢失|监控+有界策略
R2-00261|api|apps/api/src/main/java/com/campuslove/api/config/RabbitConfig.java|(未逐行)|LOW|MQ 不可用时 MessagingFallback 降级日志,无自动恢复重连告警|静默降级|告警
R2-00262|api|apps/api/src/main/java/com/campuslove/api/entity/Post.java|103|LOW|category 默认 all,与 CreatePostRequest 必填语义重复|无
R2-00263|api|apps/api/src/main/java/com/campuslove/api/repository/PrivateMessageRepository.java|86|LOW|markAsReadByConversationAndSenderNot 批量更新无 @Modifying 事务内 flush 顺序问题(@Modifying 已标注)|需确认 clearAutomatically|加 clearAutomatically=true
R2-00264|api|apps/api/src/main/java/com/campuslove/api/repository/HeartSignalRepository.java|64|LOW|FUNCTION('DATE',...) 依赖 MySQL 方言,测试库(HSQL)不可用|可移植性|方言抽象
R2-00265|api|apps/api/src/main/java/com/campuslove/api/repository/UserCampusProfileRepository.java|37|LOW|GROUP BY campusName 统计为全表扫描,数据量大时慢(admin 统计缓存兜底)|可接受|无
R2-00266|api|apps/api/src/main/java/com/campuslove/api/repository/UserRepository.java|49|LOW|GROUP BY pronouns/gradeLabel 全表扫描|同上|无
R2-00267|api|apps/api/src/main/java/com/campuslove/api/config/RedisConfig.java|(未逐行)|LOW|缓存 TTL 配置分散(CacheNames 常量),部分缓存无统一过期策略|配置漂移|集中管理
R2-00268|api|apps/api/src/main/java/com/campuslove/api/config/CaffeineCacheConfig.java|(未逐行)|LOW|本地缓存与 Redis 双缓存一致性由 TTL 保证,更新时可能读到旧值|一致性窗口|双删/版本号
R2-00269|api|apps/api/src/main/java/com/campuslove/api/config/TraceIdFilter.java|(未逐行)|LOW|traceId 未在响应头统一输出(部分错误路径有)|排查困难|统一过滤器输出
R2-00270|api|apps/api/src/main/java/com/campuslove/api/config/OpenApiConfig.java|(未逐行)|LOW|Swagger 仅 ADMIN 可访问但接口定义含全量字段结构|信息暴露边缘|可接受
R2-00271|api|apps/api/src/main/java/com/campuslove/api/admin/AdminCertificationController.java|(未逐行)|LOW|认证审核操作无审计日志(不在 AdminAuditLogController 范围)|审核无痕|补审计
R2-00272|api|apps/api/src/main/java/com/campuslove/api/admin/AdminReportController.java|(未逐行)|LOW|举报处理无操作者审计字段(仅处理状态)|审计缺口|补处理人
R2-00273|api|apps/api/src/main/java/com/campuslove/api/feedback/FeedbackController.java|113|MEDIUM|反馈附件上传返回 /uploads/ 前缀 URL,同样受 denyAll 影响不可访问|反馈图片不可见|统一媒体代理 URL
R2-00274|api|apps/api/src/main/java/com/campuslove/api/feedback/FeedbackService.java|94|MEDIUM|UploadedImageResult 文档示例仍为 /uploads/ 路径|同上|同上
R2-00275|api|apps/api/src/main/java/com/campuslove/api/chat/PrivateMessageController.java|61|LOW|createConversation 未校验 userB 是否存在(service 仅建会话)|对不存在用户建会话|存在性校验
R2-00276|api|apps/api/src/main/java/com/campuslove/api/chat/PrivateMessageController.java|140|LOW|SendMessageRequest.content 无 @NotBlank(仅 @Size),空内容可发|脏消息|@NotBlank
R2-00277|api|apps/api/src/main/java/com/campuslove/api/chat/ChatController.java|36|LOW|overview 端点直接委托 TempChatService,real/mock 行为差异大|联调漂移|可接受
R2-00278|api|apps/api/src/main/java/com/campuslove/api/config/MockSecurityConfig.java|121|LOW|mock 模式 anyRequest().permitAll 对非 /api 路径(如内部端点)全放行|mock 环境暴露面|可接受(仅 mock)
R2-00279|api|apps/api/src/main/java/com/campuslove/api/config/WebConfig.java|124|LOW|WebMvc CORS 与 Security CORS 双实现,real 优先级依赖 Bean 注册顺序|潜在不一致|统一
R2-00280|api|apps/api/src/main/java/com/campuslove/api/village/VillageQueryService.java|257|LOW|getCampusCategoryPosts 两步查询(先查同校 userId 再 IN 查询),同校人数多时 IN 列表巨大|SQL 过长|JOIN 过滤
R2-00281|api|apps/api/src/main/java/com/campuslove/api/discover/RealCircleService.java|117|LOW|getCircles 全量圈子列表无分页|圈子多时响应大|可接受(圈子量小)
R2-00282|api|apps/api/src/main/java/com/campuslove/api/match/RealMatchService.java|121|LOW|doCreateMatch 用户存在性校验 findById 后即弃|小查询|existsById
R2-00283|api|apps/api/src/main/java/com/campuslove/api/match/RealMatchService.java|129|LOW|候选为空时返回 pending 队列状态,无重试/通知机制|用户永远排队|补定时重试
R2-00284|api|apps/api/src/main/java/com/campuslove/api/profile/ProfileQueryService.java|251|LOW|getProfileStats 多次 count 查询(likes 等)|统计查询放大|缓存
R2-00285|api|apps/api/src/main/java/com/campuslove/api/profile/ProfileQueryService.java|315|LOW|用户帖子遍历统计,帖子多时放大|同上|SQL 聚合
R2-00286|api|apps/api/src/main/java/com/campuslove/api/village/VillageController.java|242|LOW|similar-authors 每请求执行 200 候选池全量评分,无缓存|性能|缓存
R2-00287|api|apps/api/src/main/java/com/campuslove/api/discover/RecommendationRanker.java|174|LOW|buildHistory 无分页上限|历史列表膨胀|分页
R2-00288|api|apps/api/src/main/java/com/campuslove/api/growth/RealDoNotDisturbService.java|109|LOW|customWeekdays 字符串解析脆弱(手写 split)|健壮性|结构化存储
R2-00289|api|apps/api/src/main/java/com/campuslove/api/growth/WeChatPushService.java|(未逐行)|LOW|微信订阅消息推送无重试/幂等|推送丢失|重试
R2-00290|api|apps/api/src/main/java/com/campuslove/api/campus/event/CertificationApprovedEvent.java|21|LOW|事件同步发布,订阅方异常被 RealCampusCertificationService catch 吞掉|订阅方失败静默|告警
R2-00291|api|apps/api/src/main/java/com/campuslove/api/admin/event/ConfigUpdatedEvent.java|21|LOW|配置事件同步发布,订阅方拉长事务(前面已报)|同上
R2-00292|api|apps/api/src/main/java/com/campuslove/api/common/BusinessException.java|(未逐行)|LOW|业务异常 message 直接透传客户端,含 userId 等上下文|信息冗余|模板化
R2-00293|api|apps/api/src/main/java/com/campuslove/api/config/RedisHealthIndicator.java|(未逐行)|LOW|Redis 健康检查在 mock 模式可能误报 DOWN|运维噪音|profile 隔离
R2-00294|api|apps/api/src/main/java/com/campuslove/api/config/DatabaseConfigValidator.java|(未逐行)|LOW|启动校验逻辑与 Flyway 迁移耦合|启动慢|可接受
R2-00001|admin|apps/admin/src/views/Feedback.vue|60|CRITICAL|后端 GET /api/v1/admin/feedback 返回 ApiResponse{code,message,data,traceId} 包装(FeedbackController.java:93-94),前端 listAdminFeedback 按裸数组 FeedbackRecordView[] 直接赋值,反馈页将拿到包装对象:空态判断(feedbacks.length===0)失效、v-for 遍历对象 4 个属性渲染垃圾行|反馈管理页数据解析全错、功能不可用|http 层统一解包 ApiResponse 或后端返回裸数组(与其余 admin 端点契约对齐)
R2-00002|admin|apps/admin/src/views/Feedback.vue|113|CRITICAL|handleConfirmProcess 调用 PUT /api/v1/admin/feedback/{id}/reply,后端 FeedbackController 无此端点(仅 GET list + POST activity-proposals/{id}/convert),必然 404|"标记已处理/回复"功能 100% 失败,反馈只能看不能处理|后端补齐 /reply 端点,或前端改用已存在端点并修正契约
R2-00003|admin|apps/admin/src/views/AuditLogs.vue|55|CRITICAL|日期筛选发送 `${date}T00:00:00Z`(带 Z 后缀),后端 AdminAuditLogController.parseDateTime 用 ISO_LOCAL_DATE_TIME 解析(AdminAuditLogController.java:119-130),带 Z 必抛 DateTimeParseException 并返回 null|审计日志按日期范围筛选静默失效,合规追溯能力受损|前端发送纯日期 yyyy-MM-dd(后端已兼容),或后端改用 ISO_OFFSET_DATE_TIME
R2-00004|admin|apps/admin/src/router/index.ts|41|HIGH|后端 AdminCertificationController 提供 GET /api/v1/admin/certifications + POST /{id}/review(校园认证审核),前端无对应路由/页面/API|认证申请积压,认证管理功能整体缺失|新增 Certifications 页面与 api/certifications.ts
R2-00005|admin|apps/admin/src/router/index.ts|41|HIGH|后端 AdminCommentController 提供 GET /api/v1/admin/comments + DELETE /{id},前端 api/posts.ts:124-136 已封装 listComments/deleteComment 但无任何页面消费|评论无法审核与删除,垃圾评论无法治理|新增评论管理页
R2-00006|admin|apps/admin/src/router/index.ts|41|HIGH|后端 AdminConfigController(configs/rules/switches 三组接口)与 api/config.ts:60-111 全部封装,但无页面/路由使用|系统参数、业务规则、功能开关完全不可管理|新增系统配置页
R2-00007|admin|apps/admin/src/router/index.ts|41|HIGH|后端 AdminMatchConfigController(match-config/recommend-strategy)与 api/match-config.ts:28-58 已封装,无页面使用|匹配算法/推荐策略配置不可管理|新增匹配配置页
R2-00008|admin|apps/admin/src/views/SensitiveWords.vue|194|HIGH|后端支持 POST /sensitive-words/batch-import(1 万条异步导入,返回 taskId),i18n 已备 importTitle/importFormatTip/importSuccess 等 key,页面无批量导入 UI|词库只能逐条新增,运营效率低|新增导入弹窗与 taskId 轮询
R2-00009|admin|apps/admin/src/api/http.ts|54|HIGH|JWT 明文存 localStorage(admin_token),session.ts:92-93 同步写入,任何 XSS(如评论/帖子内容注入)可窃取管理员令牌|token 泄露即账号接管,无 HttpOnly/同源保护|迁移 HttpOnly Cookie 或缩短 token 有效期+刷新机制
R2-00010|admin|apps/admin/src/router/guards.ts|109|HIGH|角色校验完全依赖 localStorage.admin_user(可被控制台篡改),且 super_admin 与 admin 无任何前端差异;后端所有 admin 端点仅 hasRole('ADMIN'),无超级管理员分级|普通管理员与超级管理员权限无差别,配置类操作(通知/敏感词/未来配置)无隔离,越权面|后端引入 SUPER_ADMIN 角色校验,前端按角色隐藏/禁用敏感菜单
R2-00011|admin|apps/admin/src/views/NotifyConfig.vue|62|HIGH|通知模板/启停配置对所有 ADMIN 无差别开放,后端 AdminNotifyConfigController 也无 SUPER_ADMIN 区分|任意普通管理员可改动全局推送模板(含营销文案),无审批与隔离|按角色分级+操作审计提示
R2-00012|admin|apps/admin/src/views/Users.vue|62|HIGH|"禁用自己"仅前端用可篡改的 localStorage(currentAdminId)拦截,后端 toggleUserStatus(AdminUserController.java:247)无自保护|篡改 localStorage 即可绕过,存在锁死账号风险|后端增加"禁用自己返回 400"校验
R2-00013|admin|apps/admin/src/api/http.ts|158|HIGH|错误消息硬编码中文(158/160/175/179/204:"请求超时，请稍后重试"等 5 处),i18n 已提供 errors.network 等 key 但未使用|en-US 语言下所有网络/超时/解析错误仍显示中文|改用全局 t() 翻译
R2-00014|admin|apps/admin/src/stores/session.ts|80|HIGH|登录错误消息硬编码中文(80/86/101/108/112/133 共 6 处:"用户名或密码错误"等)|en-US 下登录错误显示中文|改用 i18n key
R2-00015|admin|apps/admin/src/views/Feedback.vue|33|HIGH|反馈列表无分页/搜索/筛选,后端 listAdminFeedback 全量返回(RealFeedbackService.java:131-133)|反馈量大时页面渲染卡顿|后端加分页参数,前端接 Pagination
R2-00016|admin|apps/admin/src/views/SensitiveWords.vue|59|HIGH|敏感词列表无分页(注释自认后端支持 Pageable),全量加载渲染|词库数百条后 DOM 过大|接入分页查询
R2-00017|admin|apps/admin/src/views/NotifyConfig.vue|152|HIGH|类型列直接展示后端英文枚举(config.type),未映射 i18n(notifyConfig.fieldLikeNotify 等 key 已备但未用)|zh/en 下用户都看到 LIKE_NOTIFY 之类代码|增加 typeLabel 映射函数
R2-00018|admin|apps/admin/src/views/Users.vue|325|HIGH|后端列表返回脱敏 phone 字段但表格无手机号列;后端支持 createdAtFrom/To 时间范围筛选,前端无入口|运营无法按手机号/注册时间定位用户|补列与时间筛选
R2-00019|admin|apps/admin/src/views/Posts.vue|54|HIGH|后端支持 authorId 筛选,前端无作者搜索;列表不展示 auditedAt(审核时间)列;审核弹窗拒绝时 remark 非必填|审核缺上下文、无作者定位、拒绝不可追溯|补作者搜索/审核时间列/拒绝必填备注
R2-00020|admin|apps/admin/src/views/Reports.vue|278|HIGH|已处理/已驳回举报只显示"已处理"文字,处理备注(handleRemark)无处可看;处理弹窗 REJECT 不强制填写原因|误驳回无法追责复核|列表/详情展示 handleRemark,REJECT 必填
R2-00021|admin|apps/admin/src/views/Posts.vue|301|HIGH|前端审核成功/删除成功无任何成功提示(仅静默刷新列表),操作结果不可感知|运营不确定操作是否成功|加 toast 反馈
R2-00022|admin|apps/admin/src/views/Users.vue|190|HIGH|禁用/启用成功无 toast,仅刷新列表;失败才显示 errorMsg|同上|加成功提示
R2-00023|admin|apps/admin/src/views/Users.vue|284|MEDIUM|列表加载失败仅 error-banner 展示,无重试按钮(仅 Feedback 页有 retryButton)|网络抖动后需手动刷新页面|统一接入 ErrorState 组件
R2-00024|admin|apps/admin/src/views/Posts.vue|258|MEDIUM|同 Users:错误态无重试入口|同上|同上
R2-00025|admin|apps/admin/src/views/Reports.vue|240|MEDIUM|同 Users:错误态无重试入口|同上|同上
R2-00026|admin|apps/admin/src/views/AuditLogs.vue|198|MEDIUM|同 Users:错误态无重试入口|同上|同上
R2-00027|admin|apps/admin/src/views/SensitiveWords.vue|234|MEDIUM|同 Users:错误态无重试入口|同上|同上
R2-00028|admin|apps/admin/src/views/NotifyConfig.vue|131|MEDIUM|同 Users:错误态无重试入口|同上|同上
R2-00029|admin|apps/admin/src/router/index.ts|23|MEDIUM|无 404 catch-all 路由,访问未知路径渲染空白|误输 URL 无兜底页|新增 NotFound 路由与视图
R2-00030|admin|apps/admin/src/views/Users.vue|307|MEDIUM|无"查看详情"入口,api/users.ts:86-88 getUserDetail 定义后从未使用,i18n users.detailTitle/detailPosts 等 key 未用|无法查看用户 bio/校园/认证详情|补详情弹窗
R2-00031|admin|apps/admin/src/views/Posts.vue|284|MEDIUM|帖子无详情查看:无图片(detailImages key 未用)、无全文(仅 80 字预览)、无作者信息页|审核/删帖决策缺上下文|补详情弹窗
R2-00032|admin|apps/admin/src/views/Reports.vue|271|MEDIUM|被举报目标(targetId)纯文本,无跳转查看目标帖子/用户/评论,无证据截图展示(detailEvidence key 未用)|无法快速核实举报内容|目标链接+证据展示
R2-00033|admin|apps/admin/src/views/Feedback.vue|262|MEDIUM|详情弹窗仅展示 title/latestReplySummary,无完整反馈内容、附件、回复历史(detailContent/detailAttachments/detailReplyHistory key 未用)|运营看不到反馈原文|后端补齐详情端点后展示
R2-00034|admin|apps/admin/src/views/AuditLogs.vue|171|MEDIUM|无导出功能,i18n auditLogs.exportButton/exportSuccess/exportFailed 已备但页面无按钮|审计日志无法离线归档|加 CSV 导出
R2-00035|admin|apps/admin/src/views/Dashboard.vue|128|MEDIUM|无手动刷新按钮,i18n dashboard.refreshSuccess/refreshFailed/lastUpdated key 未用,数据无自动轮询|看板数据滞后,运营需刷新页面|加刷新按钮/定时刷新
R2-00036|admin|apps/admin/src/components/Pagination.vue|109|MEDIUM|分页文案拼接硬编码中文全角括号:`（${t("common.total",...)}）`|en-US 下显示中文括号|括号也走 i18n
R2-00037|admin|apps/admin/src/views/Feedback.vue|270|MEDIUM|详情标签后硬编码全角冒号"："(detailId/detailType 等 6 处)|en-US 下冒号风格不一致|冒号纳入 i18n 文案
R2-00038|admin|apps/admin/src/views/Users.vue|325|MEDIUM|profileCompletion 后硬编码 "%" 拼接,en-US 与 zh 共用|国际化瑕疵|数值+单位走 i18n
R2-00039|admin|apps/admin/src/views/Reports.vue|278|MEDIUM|空值占位硬编码 "—"(Reports/Feedback/AuditLogs 多处),en-US 应显示 "-"|国际化瑕疵|统一 i18n 占位
R2-00040|admin|apps/admin/src/views/AuditLogs.vue|185|MEDIUM|operator 筛选占位符"操作者ID"但输入任意文本,后端 parseLong 失败静默返回 null(AdminAuditLogController.java:114-117)|输入用户名等非数字时筛选不生效且无提示|改用数字输入+校验提示,或后端支持用户名模糊
R2-00041|admin|apps/admin/src/views/AuditLogs.vue|106|MEDIUM|formatTime 直接字符串替换展示后端 LocalDateTime(服务器时区),未转用户本地时区|服务器为 UTC 时列表时间比本地晚 8 小时|统一时区转换(与 buildQuery 的 UTC 假设对齐)
R2-00042|admin|apps/admin/src/views/AuditLogs.vue|268|MEDIUM|requestBody 脱敏正则仅匹配 `"password":"..."` 引号格式(maskSensitiveBody:144-151),嵌套 JSON/base64/无引号键名不覆盖|登录/改密类审计体可能泄露凭据|改为递归 JSON 遍历脱敏
